Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Not Hispanic or Latino,Hispanic or Latino,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Two or More Races Including Some Other Race,"Two or More Races Excluding Some Other Race, and Three or More Races"
10128,60121.0,38.8,96296.0,89300.0,4560.0,7.58470417990386,53686.0,6435.0,49632.0,2691.0,41.0,5800.0,6.0,733.0,1218.0,137.0,1081.0
10152,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10153,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10154,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10162,1327.0,39.7,168667.0,106304.0,0.0,0.0,1150.0,177.0,1213.0,0.0,0.0,95.0,0.0,0.0,19.0,0.0,19.0
10165,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10167,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10168,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10169,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10170,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10171,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10172,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10173,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10174,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10177,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10199,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10271,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10278,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10279,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10280,8685.0,37.9,129574.0,82005.0,428.0,4.928036845135291,7641.0,1044.0,6045.0,75.0,0.0,2002.0,0.0,193.0,370.0,18.0,352.0
10282,6217.0,33.9,230952.0,121627.0,132.0,2.123210551713045,5279.0,938.0,4259.0,47.0,20.0,761.0,0.0,774.0,356.0,0.0,356.0
10301,38885.0,34.7,56848.0,27952.0,7490.0,19.261926192619264,28355.0,10530.0,23551.0,9375.0,129.0,2073.0,0.0,2502.0,1255.0,319.0,936.0
10302,16811.0,34.0,56841.0,24198.0,4278.0,25.44762357979894,10296.0,6515.0,10299.0,3420.0,0.0,1101.0,0.0,1494.0,497.0,150.0,347.0
10303,24537.0,31.1,51537.0,22077.0,5356.0,21.82825936341036,15031.0,9506.0,9751.0,8935.0,117.0,1746.0,0.0,2930.0,1058.0,333.0,725.0
10304,43084.0,34.8,53168.0,27103.0,8444.0,19.598923034072975,32082.0,11002.0,20475.0,12567.0,302.0,4672.0,11.0,3773.0,1284.0,431.0,853.0
10305,42006.0,39.9,70758.0,30172.0,4464.0,10.627053278103128,35907.0,6099.0,32502.0,1759.0,383.0,5181.0,17.0,1401.0,763.0,60.0,703.0
10306,55902.0,41.4,75807.0,34834.0,3524.0,6.303888948517048,48121.0,7781.0,49154.0,1723.0,18.0,3008.0,0.0,1337.0,662.0,303.0,359.0
10307,14829.0,37.4,86457.0,36028.0,666.0,4.491199676309933,13539.0,1290.0,13912.0,91.0,5.0,486.0,0.0,152.0,183.0,79.0,104.0
10308,28939.0,42.6,88075.0,38275.0,1517.0,5.242060886692698,26136.0,2803.0,27671.0,46.0,33.0,899.0,0.0,146.0,144.0,44.0,100.0
10309,32646.0,38.5,86297.0,35719.0,2209.0,6.766525761195859,29136.0,3510.0,29873.0,818.0,17.0,1224.0,0.0,354.0,360.0,80.0,280.0
10310,25227.0,34.1,61925.0,27923.0,5477.0,21.71086534268839,18336.0,6891.0,14598.0,6498.0,34.0,1376.0,0.0,1896.0,825.0,230.0,595.0
10311,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10312,60081.0,41.2,85324.0,36128.0,4077.0,6.785839117191791,54795.0,5286.0,55772.0,381.0,32.0,3089.0,0.0,339.0,468.0,22.0,446.0
10314,87276.0,41.0,77242.0,32807.0,7454.0,8.540721389614555,76465.0,10811.0,67625.0,3719.0,110.0,12140.0,0.0,2659.0,1023.0,297.0,726.0
10451,47069.0,31.2,26754.0,14629.0,17343.0,36.84590707259555,19555.0,27514.0,8068.0,20539.0,779.0,929.0,0.0,15408.0,1346.0,642.0,704.0
10452,74931.0,30.4,25979.0,13019.0,27804.0,37.106137646634906,24113.0,50818.0,11477.0,24857.0,487.0,1118.0,40.0,34799.0,2153.0,1091.0,1062.0
10453,79793.0,30.7,25470.0,12616.0,32478.0,40.70281854297996,25681.0,54112.0,9090.0,26322.0,745.0,1167.0,81.0,39169.0,3219.0,2236.0,983.0
10454,38089.0,29.3,20232.0,11561.0,17503.0,45.95289978734018,10561.0,27528.0,12422.0,12861.0,147.0,489.0,0.0,11226.0,944.0,422.0,522.0
10455,38576.0,28.7,22609.0,12231.0,14725.0,38.171401907922025,10104.0,28472.0,6959.0,12368.0,100.0,108.0,59.0,17822.0,1160.0,666.0,494.0
10456,87723.0,30.3,23452.0,12486.0,34727.0,39.587109423982305,36077.0,51646.0,9083.0,36569.0,280.0,812.0,34.0,38170.0,2775.0,1706.0,1069.0
10457,70282.0,29.0,24949.0,12952.0,27579.0,39.240488318488374,23863.0,46419.0,10368.0,26048.0,236.0,1028.0,56.0,30132.0,2414.0,1223.0,1191.0
10458,74859.0,29.2,24618.0,14488.0,27406.0,36.61016043495104,26745.0,48114.0,15602.0,16489.0,366.0,2687.0,60.0,36592.0,3063.0,1357.0,1706.0
10459,47977.0,28.6,24461.0,12436.0,19146.0,39.90662192300477,14193.0,33784.0,6338.0,14609.0,242.0,298.0,30.0,24570.0,1890.0,932.0,958.0
10460,56084.0,30.0,22307.0,12828.0,22608.0,40.31096212823622,16563.0,39521.0,7381.0,15225.0,160.0,1146.0,0.0,30483.0,1689.0,1047.0,642.0
10461,51730.0,38.2,52347.0,26630.0,7727.0,14.93717378697081,31525.0,20205.0,26179.0,3785.0,235.0,5433.0,0.0,14173.0,1925.0,1163.0,762.0
10462,77369.0,35.3,45864.0,21836.0,15758.0,20.367330584601067,41118.0,36251.0,17838.0,21601.0,425.0,9326.0,22.0,25572.0,2585.0,1194.0,1391.0
10463,70420.0,38.8,54258.0,30875.0,11878.0,16.867367225220107,35602.0,34818.0,31256.0,10581.0,405.0,2637.0,146.0,22205.0,3190.0,1564.0,1626.0
10464,4248.0,48.7,70078.0,39454.0,266.0,6.261770244821093,3311.0,937.0,3431.0,119.0,0.0,31.0,0.0,615.0,52.0,0.0,52.0
10465,44862.0,40.1,65450.0,29953.0,6171.0,13.75551691855022,28573.0,16289.0,28667.0,4657.0,207.0,1456.0,0.0,8534.0,1341.0,826.0,515.0
10466,70609.0,35.9,44012.0,19925.0,14429.0,20.4350720163152,55963.0,14646.0,5393.0,53522.0,274.0,1383.0,67.0,8952.0,1018.0,506.0,512.0
10467,98754.0,32.4,36048.0,18137.0,26803.0,27.141179091479838,52579.0,46175.0,18431.0,38002.0,790.0,6034.0,0.0,31268.0,4229.0,2337.0,1892.0
10468,71822.0,32.0,33776.0,15537.0,22075.0,30.73570772186795,21458.0,50364.0,9472.0,16977.0,387.0,2732.0,32.0,39335.0,2887.0,1690.0,1197.0
10469,71843.0,36.2,57776.0,22960.0,9246.0,12.86972982754061,53248.0,18595.0,14154.0,39651.0,346.0,2792.0,260.0,12462.0,2178.0,1056.0,1122.0
10470,14850.0,36.2,58600.0,28734.0,1696.0,11.42087542087542,11974.0,2876.0,6987.0,4834.0,47.0,560.0,0.0,2108.0,314.0,257.0,57.0
10471,22030.0,43.6,71798.0,43630.0,1726.0,7.834770767135724,17575.0,4455.0,15985.0,1753.0,0.0,1707.0,0.0,1993.0,592.0,112.0,480.0
10472,68898.0,30.4,30288.0,14652.0,24273.0,35.230340503352785,24389.0,44509.0,10306.0,21006.0,357.0,4116.0,0.0,26683.0,6430.0,4333.0,2097.0
10473,58660.0,36.1,35866.0,19561.0,15513.0,26.44561882032049,22606.0,36054.0,13158.0,22641.0,272.0,1224.0,0.0,19863.0,1502.0,720.0,782.0
10474,12519.0,29.1,25676.0,11410.0,4803.0,38.36568416007668,3332.0,9187.0,3882.0,4107.0,40.0,45.0,0.0,3966.0,479.0,305.0,174.0
10475,43231.0,46.5,43629.0,25870.0,4850.0,11.218801323124609,29412.0,13819.0,7762.0,26130.0,301.0,497.0,0.0,7024.0,1517.0,1153.0,364.0
10501,1217.0,39.9,143529.0,62287.0,34.0,2.7937551355792936,1176.0,41.0,1155.0,31.0,0.0,18.0,0.0,4.0,9.0,0.0,9.0
10502,5346.0,46.0,135139.0,59920.0,117.0,2.1885521885521886,4630.0,716.0,3986.0,290.0,0.0,827.0,0.0,92.0,151.0,7.0,144.0
10503,158.0,59.1,135192.0,59994.0,49.0,31.0126582278481,143.0,15.0,129.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0
10504,7960.0,40.5,182292.0,97947.0,188.0,2.3618090452261304,7630.0,330.0,7481.0,97.0,7.0,314.0,0.0,8.0,53.0,0.0,53.0
10505,638.0,40.6,167885.0,55017.0,0.0,0.0,619.0,19.0,543.0,0.0,0.0,82.0,0.0,0.0,13.0,13.0,0.0
10506,5448.0,44.1,180823.0,92213.0,161.0,2.9552129221732746,5015.0,433.0,4996.0,48.0,0.0,139.0,0.0,83.0,182.0,42.0,140.0
10507,6801.0,39.9,70557.0,45812.0,560.0,8.234083223055434,5148.0,1653.0,4605.0,1037.0,33.0,139.0,0.0,884.0,103.0,62.0,41.0
10509,20209.0,41.1,90437.0,41563.0,1406.0,6.957296254144193,17158.0,3051.0,17463.0,532.0,93.0,589.0,0.0,923.0,609.0,148.0,461.0
10510,10166.0,44.4,144414.0,75075.0,370.0,3.6395829234703916,9525.0,641.0,8632.0,240.0,0.0,856.0,0.0,224.0,214.0,41.0,173.0
10511,2260.0,44.5,89107.0,51594.0,99.0,4.380530973451328,1841.0,419.0,1726.0,103.0,0.0,28.0,0.0,311.0,92.0,0.0,92.0
10512,24778.0,42.5,87802.0,39376.0,1156.0,4.665429009605295,21908.0,2870.0,22462.0,632.0,30.0,428.0,0.0,879.0,347.0,24.0,323.0
10514,13256.0,39.9,202414.0,91961.0,394.0,2.972238986119493,13050.0,206.0,11417.0,235.0,0.0,1102.0,0.0,0.0,502.0,0.0,502.0
10516,5223.0,43.2,81442.0,44447.0,284.0,5.437488033697109,4856.0,367.0,4886.0,49.0,41.0,62.0,0.0,98.0,87.0,0.0,87.0
10517,622.0,31.4,90200.0,31859.0,0.0,0.0,364.0,258.0,504.0,19.0,0.0,4.0,0.0,57.0,38.0,12.0,26.0
10518,1390.0,46.0,192045.0,74505.0,110.0,7.913669064748201,1390.0,0.0,1336.0,0.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0
10519,166.0,49.5,124208.0,52513.0,2.0,1.2048192771084338,166.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10520,13113.0,46.3,102807.0,55099.0,456.0,3.477465110958591,11585.0,1528.0,10833.0,877.0,0.0,528.0,0.0,523.0,352.0,22.0,330.0
10522,10948.0,41.5,105000.0,47914.0,352.0,3.215199123127512,9325.0,1623.0,8715.0,664.0,68.0,723.0,0.0,461.0,317.0,44.0,273.0
10523,8029.0,34.6,81667.0,31742.0,612.0,7.622368912691494,5835.0,2194.0,3037.0,2348.0,114.0,911.0,0.0,1429.0,190.0,16.0,174.0
10524,4488.0,47.7,114760.0,51545.0,405.0,9.024064171122994,4279.0,209.0,4188.0,39.0,0.0,220.0,0.0,22.0,19.0,9.0,10.0
10526,1571.0,41.5,101750.0,72202.0,28.0,1.7823042647994907,1509.0,62.0,1475.0,10.0,0.0,13.0,0.0,62.0,11.0,0.0,11.0
10527,1145.0,43.7,194872.0,60919.0,17.0,1.48471615720524,1111.0,34.0,1122.0,2.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0
10528,12692.0,39.3,99888.0,57104.0,766.0,6.035297825401828,10994.0,1698.0,10017.0,72.0,56.0,1600.0,0.0,698.0,249.0,53.0,196.0
10530,11891.0,48.9,92923.0,59748.0,482.0,4.0534858296190395,10873.0,1018.0,8745.0,942.0,0.0,1422.0,0.0,371.0,411.0,153.0,258.0
10532,5074.0,44.0,110484.0,42864.0,183.0,3.6066219944816713,4708.0,366.0,4542.0,125.0,0.0,237.0,0.0,23.0,147.0,106.0,41.0
10533,7662.0,43.9,131522.0,82337.0,159.0,2.0751761942051683,6777.0,885.0,6537.0,85.0,6.0,713.0,0.0,154.0,167.0,0.0,167.0
10535,796.0,37.5,90500.0,35797.0,0.0,0.0,771.0,25.0,672.0,38.0,0.0,14.0,0.0,0.0,72.0,0.0,72.0
10536,10719.0,44.4,153750.0,69441.0,384.0,3.582423733557235,10131.0,588.0,9401.0,247.0,0.0,460.0,0.0,376.0,235.0,0.0,235.0
10537,2242.0,37.3,81259.0,32716.0,127.0,5.664585191793042,2134.0,108.0,2038.0,67.0,0.0,101.0,0.0,28.0,8.0,8.0,0.0
10538,16673.0,42.1,160964.0,94794.0,794.0,4.762190367660289,16042.0,631.0,15542.0,65.0,0.0,491.0,20.0,191.0,364.0,0.0,364.0
10541,26643.0,42.0,106890.0,40222.0,640.0,2.4021318920541983,23591.0,3052.0,24427.0,330.0,172.0,502.0,0.0,844.0,368.0,69.0,299.0
10543,20157.0,40.9,87316.0,53168.0,1377.0,6.831373716326834,16072.0,4085.0,15059.0,744.0,66.0,1040.0,0.0,2626.0,622.0,175.0,447.0
10545,126.0,63.6,-666666666.0,9276.0,56.0,44.44444444444444,114.0,12.0,103.0,13.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0
10546,1092.0,41.5,116726.0,71264.0,15.0,1.3736263736263736,995.0,97.0,804.0,47.0,0.0,151.0,0.0,53.0,37.0,0.0,37.0
10547,7421.0,39.6,81820.0,35618.0,536.0,7.222746260611777,5945.0,1476.0,6053.0,488.0,27.0,167.0,0.0,529.0,157.0,6.0,151.0
10548,3089.0,49.0,93000.0,43271.0,150.0,4.855940433797345,2727.0,362.0,2601.0,149.0,16.0,101.0,0.0,150.0,72.0,0.0,72.0
10549,15798.0,38.2,81839.0,53118.0,1713.0,10.843144701860995,11282.0,4516.0,11163.0,656.0,54.0,525.0,0.0,3221.0,179.0,27.0,152.0
10550,36804.0,34.3,39954.0,21310.0,7210.0,19.590261928051298,30977.0,5827.0,5538.0,26042.0,71.0,554.0,19.0,3184.0,1396.0,500.0,896.0
10552,20815.0,40.9,64001.0,38778.0,1952.0,9.377852510208983,18462.0,2353.0,10612.0,7923.0,33.0,888.0,0.0,531.0,828.0,42.0,786.0
10553,9895.0,40.7,58514.0,26137.0,1510.0,15.260232440626579,8661.0,1234.0,958.0,8299.0,14.0,98.0,0.0,211.0,315.0,24.0,291.0
10560,4786.0,51.0,127604.0,69264.0,147.0,3.0714584203928124,4416.0,370.0,4422.0,71.0,0.0,40.0,0.0,196.0,57.0,0.0,57.0
10562,31502.0,39.0,74896.0,35764.0,4342.0,13.78325185702495,18870.0,12632.0,18723.0,3517.0,191.0,1247.0,0.0,6886.0,938.0,440.0,498.0
10566,23702.0,39.7,58226.0,30011.0,3298.0,13.914437600202515,15957.0,7745.0,10659.0,5694.0,122.0,1123.0,0.0,4769.0,1335.0,435.0,900.0
10567,20241.0,42.6,105199.0,45174.0,727.0,3.591719776690875,17157.0,3084.0,16125.0,1553.0,39.0,820.0,0.0,1188.0,516.0,58.0,458.0
10570,12735.0,39.2,123778.0,58914.0,219.0,1.7196702002355713,11511.0,1224.0,11100.0,415.0,7.0,583.0,0.0,359.0,271.0,65.0,206.0
10573,38429.0,38.3,66629.0,37421.0,4684.0,12.188711650055946,21245.0,17184.0,20836.0,2909.0,111.0,985.0,0.0,13115.0,473.0,329.0,144.0
10576,4948.0,49.2,154643.0,88349.0,126.0,2.5464834276475345,4781.0,167.0,4644.0,94.0,0.0,199.0,0.0,0.0,11.0,11.0,0.0
10577,5823.0,20.3,228487.0,60184.0,134.0,2.3012193027648977,5089.0,734.0,4571.0,563.0,0.0,336.0,0.0,129.0,224.0,115.0,109.0
10578,534.0,52.5,130260.0,46810.0,0.0,0.0,504.0,30.0,530.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10579,8969.0,42.9,102188.0,43600.0,597.0,6.656260452670309,7632.0,1337.0,8053.0,53.0,0.0,18.0,0.0,487.0,358.0,149.0,209.0
10580,17241.0,41.6,153640.0,96768.0,553.0,3.2074705643524157,16267.0,974.0,15896.0,168.0,8.0,752.0,0.0,207.0,210.0,21.0,189.0
10583,39601.0,42.7,168571.0,89234.0,1113.0,2.8105350874977906,38076.0,1525.0,32094.0,641.0,52.0,5636.0,0.0,438.0,740.0,43.0,697.0
10588,2389.0,42.0,71686.0,38745.0,7.0,0.29300962745918796,1847.0,542.0,1883.0,0.0,23.0,140.0,0.0,343.0,0.0,0.0,0.0
10589,9158.0,53.5,98462.0,60592.0,374.0,4.08386110504477,8690.0,468.0,8640.0,88.0,0.0,342.0,0.0,72.0,16.0,0.0,16.0
10590,6926.0,44.2,126012.0,62068.0,95.0,1.3716430840311868,6629.0,297.0,6307.0,190.0,0.0,277.0,0.0,37.0,115.0,7.0,108.0
10591,22890.0,39.3,80814.0,46546.0,1924.0,8.405417212756662,15384.0,7506.0,17131.0,1213.0,130.0,1040.0,0.0,2742.0,634.0,365.0,269.0
10594,5020.0,38.6,114286.0,41069.0,224.0,4.46215139442231,4425.0,595.0,4507.0,109.0,0.0,122.0,0.0,176.0,106.0,6.0,100.0
10595,8407.0,39.1,107708.0,38723.0,679.0,8.076602830974188,7278.0,1129.0,6171.0,824.0,7.0,780.0,0.0,363.0,262.0,146.0,116.0
10596,1270.0,37.7,52051.0,24923.0,100.0,7.874015748031496,1009.0,261.0,965.0,28.0,0.0,25.0,0.0,179.0,73.0,0.0,73.0
10597,1233.0,42.3,189737.0,91911.0,9.0,0.7299270072992701,1134.0,99.0,1091.0,0.0,0.0,9.0,0.0,0.0,133.0,0.0,133.0
10598,29234.0,44.4,106576.0,46099.0,477.0,1.6316617636998016,26894.0,2340.0,26682.0,810.0,22.0,999.0,0.0,223.0,498.0,118.0,380.0
10601,10623.0,38.6,67754.0,49184.0,1443.0,13.583733408641626,8091.0,2532.0,5499.0,2240.0,40.0,1096.0,0.0,1490.0,258.0,58.0,200.0
10603,18142.0,36.5,91903.0,42062.0,1381.0,7.612170653731672,13548.0,4594.0,9666.0,4641.0,113.0,1199.0,31.0,1393.0,1099.0,272.0,827.0
10604,11863.0,40.5,83842.0,49657.0,1126.0,9.491696872629182,8083.0,3780.0,8644.0,471.0,0.0,516.0,0.0,1910.0,322.0,44.0,278.0
10605,18337.0,41.7,108047.0,56927.0,1112.0,6.064241697115122,14812.0,3525.0,14013.0,1180.0,33.0,851.0,0.0,1250.0,1010.0,307.0,703.0
10606,16632.0,37.6,68368.0,35483.0,1468.0,8.826358826358826,8889.0,7743.0,8848.0,2765.0,160.0,1049.0,0.0,2157.0,1653.0,125.0,1528.0
10607,7098.0,41.0,132857.0,53241.0,333.0,4.691462383770076,5128.0,1970.0,3611.0,1870.0,0.0,866.0,0.0,416.0,335.0,82.0,253.0
10701,61167.0,34.5,43767.0,23782.0,14541.0,23.772622492520476,34475.0,26692.0,29016.0,17061.0,216.0,1880.0,0.0,10955.0,2039.0,788.0,1251.0
10703,20390.0,38.0,57116.0,25535.0,3246.0,15.919568415890142,12896.0,7494.0,13371.0,3583.0,81.0,1122.0,0.0,1809.0,424.0,116.0,308.0
10704,30516.0,40.6,67091.0,32964.0,2681.0,8.785555118626295,23889.0,6627.0,21299.0,2900.0,0.0,2227.0,10.0,3181.0,899.0,294.0,605.0
10705,39924.0,33.1,47358.0,22065.0,7488.0,18.755635707844906,17853.0,22071.0,13460.0,6651.0,12.0,2536.0,0.0,15392.0,1873.0,1030.0,843.0
10706,8555.0,46.4,125960.0,66392.0,328.0,3.8340151957919346,7971.0,584.0,7642.0,137.0,0.0,428.0,0.0,159.0,189.0,7.0,182.0
10707,10479.0,38.8,94897.0,49415.0,470.0,4.485160797786048,9474.0,1005.0,8313.0,1071.0,5.0,656.0,0.0,205.0,229.0,17.0,212.0
10708,21809.0,43.8,95815.0,67064.0,1184.0,5.428951350359943,19071.0,2738.0,18745.0,913.0,68.0,707.0,0.0,732.0,644.0,243.0,401.0
10709,9303.0,43.1,92098.0,49535.0,283.0,3.0420294528646674,8804.0,499.0,8506.0,250.0,8.0,386.0,0.0,17.0,136.0,13.0,123.0
10710,26432.0,44.2,76526.0,37514.0,1400.0,5.296610169491525,21495.0,4937.0,16764.0,4017.0,30.0,3540.0,0.0,1355.0,726.0,356.0,370.0
10801,41093.0,35.1,54504.0,27655.0,6933.0,16.87148662789283,25594.0,15499.0,23983.0,9835.0,35.0,1793.0,0.0,3947.0,1500.0,371.0,1129.0
10803,12439.0,39.7,140000.0,73808.0,374.0,3.0066725621030628,11261.0,1178.0,9886.0,957.0,0.0,624.0,0.0,535.0,437.0,100.0,337.0
10804,15096.0,43.5,157950.0,76886.0,474.0,3.1399046104928456,14131.0,965.0,13226.0,885.0,13.0,382.0,0.0,115.0,475.0,117.0,358.0
10805,18138.0,40.1,55639.0,32634.0,1830.0,10.089315249751902,13149.0,4989.0,12038.0,3649.0,49.0,559.0,0.0,1140.0,703.0,106.0,597.0
10901,22875.0,43.8,85147.0,46989.0,1064.0,4.651366120218579,20166.0,2709.0,18390.0,1563.0,95.0,1102.0,0.0,1319.0,406.0,41.0,365.0
10910,26.0,-666666666.0,-666666666.0,,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10911,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10913,5175.0,41.8,122857.0,46193.0,95.0,1.8357487922705313,4843.0,332.0,4464.0,79.0,0.0,463.0,0.0,107.0,62.0,25.0,37.0
10914,224.0,10.9,123667.0,34202.0,0.0,0.0,163.0,61.0,163.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0
10915,158.0,46.9,-666666666.0,17350.0,32.0,20.253164556962027,158.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10916,4446.0,40.9,103583.0,37392.0,99.0,2.2267206477732793,4269.0,177.0,4011.0,180.0,0.0,148.0,0.0,16.0,91.0,0.0,91.0
10917,1808.0,46.1,72216.0,41007.0,104.0,5.752212389380531,1403.0,405.0,1462.0,0.0,0.0,60.0,0.0,240.0,46.0,20.0,26.0
10918,12043.0,40.0,87114.0,36372.0,508.0,4.218218051980403,10272.0,1771.0,10013.0,1276.0,5.0,173.0,0.0,404.0,172.0,16.0,156.0
10919,1346.0,45.0,107500.0,38793.0,25.0,1.8573551263001487,1146.0,200.0,1243.0,6.0,0.0,0.0,0.0,37.0,60.0,60.0,0.0
10920,8744.0,42.5,94526.0,42691.0,455.0,5.203568161024703,7720.0,1024.0,6796.0,583.0,0.0,1045.0,0.0,287.0,33.0,9.0,24.0
10921,3926.0,45.6,70975.0,32810.0,213.0,5.425369332654101,3367.0,559.0,3231.0,292.0,0.0,21.0,0.0,299.0,83.0,51.0,32.0
10922,1355.0,42.1,87566.0,36562.0,114.0,8.413284132841328,1202.0,153.0,1198.0,70.0,0.0,12.0,0.0,53.0,22.0,6.0,16.0
10923,8797.0,36.6,88047.0,31107.0,1081.0,12.288280095487098,5455.0,3342.0,7114.0,834.0,29.0,270.0,0.0,445.0,105.0,52.0,53.0
10924,13141.0,41.3,84661.0,36792.0,579.0,4.406057377672932,11770.0,1371.0,10350.0,1103.0,59.0,703.0,0.0,455.0,471.0,100.0,371.0
10925,4446.0,40.4,66888.0,41951.0,438.0,9.851551956815115,3792.0,654.0,4112.0,62.0,0.0,0.0,0.0,192.0,80.0,57.0,23.0
10926,3354.0,36.5,75906.0,38796.0,71.0,2.1168753726893264,2823.0,531.0,2218.0,553.0,0.0,214.0,0.0,252.0,117.0,10.0,107.0
10927,11952.0,32.5,55556.0,25685.0,1948.0,16.298527443105755,4668.0,7284.0,6291.0,2436.0,82.0,358.0,0.0,2593.0,192.0,41.0,151.0
10928,4033.0,41.4,66493.0,34152.0,408.0,10.11653855690553,3400.0,633.0,2784.0,643.0,7.0,221.0,0.0,254.0,124.0,0.0,124.0
10930,9050.0,38.9,125356.0,41797.0,457.0,5.0497237569060776,8095.0,955.0,8091.0,384.0,0.0,285.0,0.0,149.0,141.0,9.0,132.0
10931,950.0,42.5,78750.0,32285.0,117.0,12.31578947368421,790.0,160.0,490.0,267.0,52.0,0.0,0.0,88.0,53.0,0.0,53.0
10932,106.0,56.1,-666666666.0,39743.0,0.0,0.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10933,819.0,30.3,95685.0,30479.0,45.0,5.4945054945054945,819.0,0.0,774.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
10940,47833.0,36.0,61146.0,26514.0,6515.0,13.620303974243724,33208.0,14625.0,27660.0,8062.0,198.0,1544.0,24.0,8445.0,1900.0,657.0,1243.0
10941,13959.0,38.0,66111.0,28235.0,762.0,5.458843756716097,10844.0,3115.0,9111.0,2131.0,92.0,909.0,0.0,1132.0,584.0,147.0,437.0
10950,47611.0,23.9,74681.0,25160.0,14241.0,29.911154985192496,42522.0,5089.0,42304.0,1160.0,73.0,1281.0,0.0,1826.0,967.0,418.0,549.0
10952,40193.0,21.2,53344.0,18879.0,14202.0,35.334510984499786,38976.0,1217.0,36819.0,1749.0,53.0,588.0,0.0,661.0,323.0,178.0,145.0
10953,162.0,65.2,80714.0,44556.0,0.0,0.0,154.0,8.0,154.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
10954,23550.0,43.1,91302.0,40726.0,1374.0,5.834394904458598,20643.0,2907.0,16474.0,2855.0,81.0,2845.0,0.0,849.0,446.0,85.0,361.0
